id,question,answer,filename,generated_answer
817XIsOyYdL,What brand is associated with this product?,solimo,ea/ea077d9c.jpg,solimo
817XIsOyYdL,Does the pattern resemble edible items?,confetti,ea/ea077d9c.jpg,yes
817XIsOyYdL,Is a product model number listed in the data?,yes,ea/ea077d9c.jpg,yes
817XIsOyYdL,"Is this item categorized under ""Others""?",yes,ea/ea077d9c.jpg,yes
8152h+GXo6L,What kind of phone accessory is pictured?,case,ee/ee8e785d.jpg,case
8152h+GXo6L,What style of art is on the case?,abstract,ee/ee8e785d.jpg,abstract
8152h+GXo6L,Is this a phone back cover?,yes,ee/ee8e785d.jpg,yes
8152h+GXo6L,Does the case have a hole for a camera?,yes,ee/ee8e785d.jpg,yes
8152h+GXo6L,Is the case colorful?,yes,ee/ee8e785d.jpg,yes
8152h+GXo6L,"According to the labels, is this a hard case?",yes,ee/ee8e785d.jpg,yes
8152h+GXo6L,"Based on the labels, what brand is mentioned?",solimo,ee/ee8e785d.jpg,solimo
8152h+GXo6L,What technique was likely used to apply the design?,printed,ee/ee8e785d.jpg,printed
8152h+GXo6L,Does the design look like it was painted?,yes,ee/ee8e785d.jpg,yes
8152h+GXo6L,Could this case fit a Samsung phone based on the labels?,yes,ee/ee8e785d.jpg,yes
81QBak29CiL,What type of product is this image of?,case,57/573695a4.jpg,case
81QBak29CiL,What is one of the listed categories for this item?,covers,57/573695a4.jpg,cover
81QBak29CiL,What type of cover is it specifically?,back,57/573695a4.jpg,back
81QBak29CiL,Is this described as a hard cover?,hard,57/573695a4.jpg,yes
81QBak29CiL,What is the main color of the design?,brown,57/573695a4.jpg,brown
81QBak29CiL,What specific pattern is mentioned on the wood blocks design?,check,57/573695a4.jpg,wood
81QBak29CiL,What material is listed for the cover construction?,polycarbonate,57/573695a4.jpg,polyester
81QBak29CiL,What brand is associated with this product?,amazon,57/573695a4.jpg,solimo
81QBak29CiL,How is the styling of the case categorized?,fashion,57/573695a4.jpg,fashion
81QBak29CiL,What specific phone model range is listed for compatibility?,realme,57/573695a4.jpg,oppo
61vcy8CGmGL,What color is the phone case?,black,e5/e507aa29.jpg,black
61vcy8CGmGL,What color is the writing on the case?,pink,e5/e507aa29.jpg,pink
61vcy8CGmGL,How many words are written on the case?,three,e5/e507aa29.jpg,two
61vcy8CGmGL,What is the first word written on the case?,no,e5/e507aa29.jpg,no
61vcy8CGmGL,Is the text illuminated?,yes,e5/e507aa29.jpg,yes
61vcy8CGmGL,What is the last word written on the case?,vibes,e5/e507aa29.jpg,no
61vcy8CGmGL,What type of accessory is depicted?,case,e5/e507aa29.jpg,case
61vcy8CGmGL,What style is the lettering?,neon,e5/e507aa29.jpg,hand
61vcy8CGmGL,Is there a camera cutout visible on the case?,yes,e5/e507aa29.jpg,yes
61vcy8CGmGL,What specific phone brand is suggested by the cutout shape?,asus,e5/e507aa29.jpg,nokia
8120blhBddL,What product is shown?,case,c1/c1ac2352.jpg,case
8120blhBddL,What vehicle is depicted on the case?,motorcycle,c1/c1ac2352.jpg,motorcycle
8120blhBddL,Is the case described as flexible?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,Is the material mentioned as TPU?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,Does the case appear multicolor?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,Is the case described as a designer type?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,What Samsung phone model is specified?,m31,c1/c1ac2352.jpg,n71
8120blhBddL,Is the back cover printed?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,Is the fuel tank of the depicted motorcycle silver?,yes,c1/c1ac2352.jpg,yes
8120blhBddL,Is the described material soft or hard?,soft,c1/c1ac2352.jpg,hard
51l2v7JF-LL,"What word is displayed below ""Product Image""?",coming,b1/b1b4cf34.jpg,eco
51l2v7JF-LL,Is an icon of a camera present?,yes,b1/b1b4cf34.jpg,yes
51l2v7JF-LL,Does the image currently show the actual product?,no,b1/b1b4cf34.jpg,no
51l2v7JF-LL,What kind of icon is above the text?,camera,b1/b1b4cf34.jpg,camera
51l2v7JF-LL,What is scheduled to arrive shortly?,image,b1/b1b4cf34.jpg,hand
51l2v7JF-LL,What category of item is this intended to represent?,grocery,b1/b1b4cf34.jpg,personal
51l2v7JF-LL,Why is the full image not visible yet?,soon,b1/b1b4cf34.jpg,it is in shadow
51l2v7JF-LL,What attribute of the product is suggested by a label?,fresh,b1/b1b4cf34.jpg,hand soap
51l2v7JF-LL,What is the functional role of this current image?,placeholder,b1/b1b4cf34.jpg,no
51l2v7JF-LL,What is the status of the product visual presentation?,pending,b1/b1b4cf34.jpg,open
718wn+Kh0HL,What type of furniture is in the center of the image?,table,aa/aa3aae2a.jpg,table
718wn+Kh0HL,What is the color of the table?,black,aa/aa3aae2a.jpg,black
718wn+Kh0HL,Is there a sofa in the image?,yes,aa/aa3aae2a.jpg,yes
718wn+Kh0HL,What objects are placed on the table?,bottles,aa/aa3aae2a.jpg,candles
718wn+Kh0HL,Is the lamp black?,yes,aa/aa3aae2a.jpg,yes
718wn+Kh0HL,"Based on the provided terms, what brand is associated with this furniture?",solimo,aa/aa3aae2a.jpg,amazon
718wn+Kh0HL,"According to the provided terms, what material is the table made of?",wood,aa/aa3aae2a.jpg,wood
718wn+Kh0HL,"The term ""Wenge"" is provided. What does it likely describe about the table?",color,aa/aa3aae2a.jpg,coffee
718wn+Kh0HL,What specific room is suggested by the furniture and the provided terms?,living room,aa/aa3aae2a.jpg,living
718wn+Kh0HL,"Is there a visible label indicating ""Quality Verified"" in the image?",yes,aa/aa3aae2a.jpg,yes
71k8AOGF3QL,What color is the top part of the black component?,blue,a8/a8101e29.jpg,blue
71k8AOGF3QL,What room in a house would these parts be used in?,toilet,a8/a8101e29.jpg,bathroom
71k8AOGF3QL,What is the white disc with a chain commonly called?,flapper,a8/a8101e29.jpg,chain
71k8AOGF3QL,What material is the white linking structure made of?,chain,a8/a8101e29.jpg,metal
71k8AOGF3QL,Is the image showing a complete toilet fixture?,no,a8/a8101e29.jpg,no
71k8AOGF3QL,What is the primary function of the tall black and blue assembly?,fill,a8/a8101e29.jpg,for hose
71k8AOGF3QL,What type of plumbing valve is the white item with the chain?,flapper,a8/a8101e29.jpg,hose
71k8AOGF3QL,Which brand from the list is most famous for making the main valve shown?,fluidmaster,a8/a8101e29.jpg,windsor
71k8AOGF3QL,Does the image include a toilet handle?,no,a8/a8101e29.jpg,yes
71k8AOGF3QL,Is there a smaller white tube connected to the top of the main valve?,yes,a8/a8101e29.jpg,yes
81JSI5pDw0L,What is the main color of the bracelet?,green,6b/6b5870de.jpg,green
81JSI5pDw0L,What kind of jewelry item is displayed?,bracelet,6b/6b5870de.jpg,bracelet
81JSI5pDw0L,Does the information indicate the bracelet contains metal?,no,6b/6b5870de.jpg,no
81JSI5pDw0L,Is this bracelet intended for women?,yes,6b/6b5870de.jpg,yes
81JSI5pDw0L,What type of material are the pieces of the bracelet made of?,gemstone,6b/6b5870de.jpg,marble
81JSI5pDw0L,Is this bracelet described as a stretch type?,stretch,6b/6b5870de.jpg,no
81JSI5pDw0L,"According to the provided tags, is this item considered fine jewelry?",no,6b/6b5870de.jpg,yes
81JSI5pDw0L,"Based on the image, how would you describe the individual components forming the bracelet?",beads,6b/6b5870de.jpg,stacked
81JSI5pDw0L,Is the store selling this item described as a local store?,no,6b/6b5870de.jpg,yes
81JSI5pDw0L,Can this bracelet be associated with birthstones according to the provided data?,yes,6b/6b5870de.jpg,yes
71bGH7aEGiL,What type of product is pictured?,case,a9/a97f2d10.jpg,case
71bGH7aEGiL,What color is the case background?,yellow,a9/a97f2d10.jpg,yellow
71bGH7aEGiL,What kind of character is on the case?,anime,a9/a97f2d10.jpg,girl
71bGH7aEGiL,How many camera lens cutouts are there?,two,a9/a97f2d10.jpg,two
71bGH7aEGiL,What sign is the character making with their hand?,peace,a9/a97f2d10.jpg,peace
71bGH7aEGiL,Is 'hard case' mentioned in the item descriptions?,yes,a9/a97f2d10.jpg,yes
71bGH7aEGiL,Is '3D' printing mentioned for this item?,yes,a9/a97f2d10.jpg,yes
71bGH7aEGiL,Is this case likely made for an iPhone?,yes,a9/a97f2d10.jpg,yes
71bGH7aEGiL,Is more than one brand mentioned?,yes,a9/a97f2d10.jpg,yes
71bGH7aEGiL,Is 'back' cover a term used?,yes,a9/a97f2d10.jpg,yes
81kmcY159iL,Is the item a phone case?,yes,27/27039dff.jpg,yes
81kmcY159iL,What is the dominant color?,red,27/27039dff.jpg,red
81kmcY159iL,What word is written?,queen,27/27039dff.jpg,no
81kmcY159iL,Is a crown visible?,yes,27/27039dff.jpg,yes
81kmcY159iL,Is the case designer?,yes,27/27039dff.jpg,yes
81kmcY159iL,What kind of sparkly finish is shown?,glitter,27/27039dff.jpg,glitter
81kmcY159iL,What material is suggested by Soft TPU?,silicone,27/27039dff.jpg,silicone
81kmcY159iL,Does the case appear flexible?,yes,27/27039dff.jpg,yes
81kmcY159iL,What type of cover is it?,back,27/27039dff.jpg,back
81kmcY159iL,Is the design printed?,yes,27/27039dff.jpg,yes
61-kRBK59nL,What is the primary color of the phone case?,pink,09/09506f83.jpg,pink
61-kRBK59nL,What kind of animal is shown on the case?,cat,09/09506f83.jpg,cat
61-kRBK59nL,Is this item a mobile phone case?,yes,09/09506f83.jpg,yes
61-kRBK59nL,Does the animal depicted have large eyes?,yes,09/09506f83.jpg,yes
61-kRBK59nL,What is the small red object the animal is holding?,berry,09/09506f83.jpg,heart
61-kRBK59nL,"According to the provided list of items, which phone brand is mentioned most often?",nokia,09/09506f83.jpg,samsung
61-kRBK59nL,"Is the phrase ""hard case"" included in the descriptions?",yes,09/09506f83.jpg,yes
61-kRBK59nL,"Is ""Oppo mobile case"" mentioned as a potential description?",yes,09/09506f83.jpg,yes
61-kRBK59nL,"Is ""3D printed mobile cover"" among the listed items?",yes,09/09506f83.jpg,yes
61-kRBK59nL,What exact term from the list describes the item as a case for a cellular phone?,cellular_phone_case,09/09506f83.jpg,back
A1EOEoXc+6L,What is the primary color of the ottoman?,brown,f1/f1b4d5cf.jpg,grey
A1EOEoXc+6L,What material covers the ottoman's surface?,fabric,f1/f1b4d5cf.jpg,fabric
A1EOEoXc+6L,Is storage indicated for this ottoman?,yes,f1/f1b4d5cf.jpg,yes
A1EOEoXc+6L,What is the first word of the brand name?,stone,f1/f1b4d5cf.jpg,peroni
A1EOEoXc+6L,Is the furniture piece an ottoman?,yes,f1/f1b4d5cf.jpg,yes
A1EOEoXc+6L,Are casters visible on the base?,yes,f1/f1b4d5cf.jpg,yes
A1EOEoXc+6L,Is the ottoman likely easy to reposition?,yes,f1/f1b4d5cf.jpg,yes
A1EOEoXc+6L,Is the ottoman round in shape?,no,f1/f1b4d5cf.jpg,no
A1EOEoXc+6L,Does the top appear to open?,yes,f1/f1b4d5cf.jpg,no
A1EOEoXc+6L,What is a main function besides resting feet?,storage,f1/f1b4d5cf.jpg,footstool
A1PhdvLuj3L,What is the main bedding item on the bed?,comforter,55/55ecf87a.jpg,blanket
A1PhdvLuj3L,How many pillows are on the bed?,two,55/55ecf87a.jpg,two
A1PhdvLuj3L,What is the primary color of the pattern on the comforter?,orange,55/55ecf87a.jpg,orange
A1PhdvLuj3L,What type of furniture is beside the bed?,nightstand,55/55ecf87a.jpg,nightstand
A1PhdvLuj3L,What color is the bed's headboard?,grey,55/55ecf87a.jpg,white
A1PhdvLuj3L,Is the pattern on the comforter geometric?,no,55/55ecf87a.jpg,no
A1PhdvLuj3L,How many circular objects are on the wall shelf?,two,55/55ecf87a.jpg,two
A1PhdvLuj3L,Is the bedding set a solid color?,no,55/55ecf87a.jpg,no
A1PhdvLuj3L,Is the bedding likely made of cotton?,yes,55/55ecf87a.jpg,yes
A1PhdvLuj3L,Does the provided color 'Turquoise' match the comforter color?,no,55/55ecf87a.jpg,no
71WYHqomZML,What is the primary object shown?,case,29/29bed573.jpg,case
71WYHqomZML,What color are the main flowers?,pink,29/29bed573.jpg,pink
71WYHqomZML,Is the design on the front or back?,back,29/29bed573.jpg,back
71WYHqomZML,What type of flowers are shown?,tulips,29/29bed573.jpg,tulips
71WYHqomZML,Is the case described as hard or soft?,hard,29/29bed573.jpg,hard
71WYHqomZML,"Based on labels, what printing style might be used?",3d,29/29bed573.jpg,printed
71WYHqomZML,Does the image suggest the case is transparent?,no,29/29bed573.jpg,no
71WYHqomZML,What is the overall pattern style?,floral,29/29bed573.jpg,floral
71WYHqomZML,Are the flowers depicted fully bloomed or mostly closed?,closed,29/29bed573.jpg,closed
71WYHqomZML,How many camera cutouts are visible?,one,29/29bed573.jpg,two
71qa5W9kj4L,What is the main food type in the bowl?,noodles,09/09ae7e97.jpg,noodles
71qa5W9kj4L,How many egg pieces are shown?,two,09/09ae7e97.jpg,two
71qa5W9kj4L,What color is the bowl holding the food?,white,09/09ae7e97.jpg,white
71qa5W9kj4L,Are there green herbs on top?,yes,09/09ae7e97.jpg,yes
71qa5W9kj4L,Is the dish served in a bowl or on a plate?,bowl,09/09ae7e97.jpg,bowl
71qa5W9kj4L,What specific component of the egg is bright orange?,yolk,09/09ae7e97.jpg,yolk
71qa5W9kj4L,What is the physical shape of the noodles?,strands,09/09ae7e97.jpg,thin
71qa5W9kj4L,Are there small crunchy toppings visible?,yes,09/09ae7e97.jpg,yes
71qa5W9kj4L,What color are the onion rings in the mix?,purple,09/09ae7e97.jpg,purple
71qa5W9kj4L,What method was likely used to cook the egg?,boiled,09/09ae7e97.jpg,boiled
71ZMSctrTfL,What type of product is this?,case,9b/9b16b883.jpg,case
71ZMSctrTfL,What is a prominent colour in the design?,blue,9b/9b16b883.jpg,blue
71ZMSctrTfL,Is this a phone back cover?,yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,Is the design abstract?,yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,"Does the text mention ""hard""?",yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,"Does the provided text list the ""Oppo"" brand?",yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,Does the pattern resemble painting?,yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,"Considering the text, could this case be intended for a Zenfone?",yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,Is there a cutout for a fingerprint sensor visible?,yes,9b/9b16b883.jpg,yes
71ZMSctrTfL,"Does the text include ""Solimo""?",yes,9b/9b16b883.jpg,yes
71BNUu04E9L,What religious symbol is shown on the phone case?,cross,ee/ee4b1a65.jpg,cross
71BNUu04E9L,What colors are primarily used in the image on the case?,black,ee/ee4b1a65.jpg,black
71BNUu04E9L,Is the cross shown from a high angle or a low angle?,low,ee/ee4b1a65.jpg,low
71BNUu04E9L,What type of electronic device is this case designed for?,phone,ee/ee4b1a65.jpg,phone
71BNUu04E9L,Does the case have a visible camera cutout?,yes,ee/ee4b1a65.jpg,yes
71BNUu04E9L,Is the sky depicted in the image clear or cloudy?,cloudy,ee/ee4b1a65.jpg,cloudy
71BNUu04E9L,"Based on the perspective, is the viewer positioned below or above the cross?",below,ee/ee4b1a65.jpg,below
71BNUu04E9L,What material is typically used for 'hard case' phone covers?,plastic,ee/ee4b1a65.jpg,plastic
71BNUu04E9L,What is the dominant geometric shape depicted in the image on the case?,cross,ee/ee4b1a65.jpg,cross
71BNUu04E9L,Can you infer if this case protects the front screen of the phone?,no,ee/ee4b1a65.jpg,no
81iPXYm6NjL,What is the main texture shown on the case?,wood,c0/c0c21729.jpg,wood
81iPXYm6NjL,Is there a logo present on the back?,yes,c0/c0c21729.jpg,yes
81iPXYm6NjL,What color is the depicted texture?,brown,c0/c0c21729.jpg,dark
81iPXYm6NjL,Is this case for a Nokia phone?,no,c0/c0c21729.jpg,no
81iPXYm6NjL,Are there visible metal fasteners?,yes,c0/c0c21729.jpg,yes
81iPXYm6NjL,What brand's logo is displayed?,apple,c0/c0c21729.jpg,almond
81iPXYm6NjL,What is the overall design theme?,rustic,c0/c0c21729.jpg,hand
81iPXYm6NjL,What are the small metal fasteners called?,rivets,c0/c0c21729.jpg,screws
81iPXYm6NjL,Does the texture appear to be real wood?,no,c0/c0c21729.jpg,no
81iPXYm6NjL,What household item does the texture most resemble?,door,c0/c0c21729.jpg,hand
81fF-kiNFeL,What type of jewelry is shown?,bracelet,3c/3cfaa449.jpg,bracelet
81fF-kiNFeL,What is the primary color of the bracelet?,green,3c/3cfaa449.jpg,black
81fF-kiNFeL,What material is listed in the metadata for this item?,stainless,3c/3cfaa449.jpg,metal
81fF-kiNFeL,"According to the metadata, is this item for men or women?",mens,3c/3cfaa449.jpg,men
81fF-kiNFeL,Does the bracelet have a clasp?,yes,3c/3cfaa449.jpg,yes
81fF-kiNFeL,What type of clasp is visible on the bracelet?,lobster,3c/3cfaa449.jpg,chain
81fF-kiNFeL,Can you describe the texture of the bracelet's chain?,woven,3c/3cfaa449.jpg,no
81fF-kiNFeL,Which brand or collection is mentioned in the metadata?,amazon,3c/3cfaa449.jpg,amazon
81fF-kiNFeL,The metadata suggests the item is made of what metal?,stainless,3c/3cfaa449.jpg,brass
81fF-kiNFeL,"Based on the image, which word from ""FINENECKLACEBRACELETANKLET"" best describes this item?",bracelet,3c/3cfaa449.jpg,gucci
51l2v7JF-LL,What message is displayed in the image?,coming,b1/b1b4cf34.jpg,no
51l2v7JF-LL,Is a photo of the product visible?,no,b1/b1b4cf34.jpg,no
51l2v7JF-LL,What type of icon is displayed?,camera,b1/b1b4cf34.jpg,camera
51l2v7JF-LL,What is the general category of the product?,grocery,b1/b1b4cf34.jpg,hand towels
51l2v7JF-LL,What specific type of salt is this?,sea,b1/b1b4cf34.jpg,salt
51l2v7JF-LL,What number is in the brand name?,365,b1/b1b4cf34.jpg,twenty
51l2v7JF-LL,What is the first word of the store brand name?,whole,b1/b1b4cf34.jpg,almond
51l2v7JF-LL,"According to the text, what type of food is Gourmet?",food,b1/b1b4cf34.jpg,dessert
51l2v7JF-LL,What category are Spices a part of?,herbs,b1/b1b4cf34.jpg,spices
51l2v7JF-LL,"What word follows ""Image"" in the text on the picture?",coming,b1/b1b4cf34.jpg,organic
61sfCcrDdGL,What type of item is shown in the image?,case,6b/6b48d2ec.jpg,case
61sfCcrDdGL,What color are the double-decker buses?,red,6b/6b48d2ec.jpg,red
61sfCcrDdGL,What is the dominant background color of the phone case?,green,6b/6b48d2ec.jpg,green
61sfCcrDdGL,What country is the pattern related to based on the symbols?,uk,6b/6b48d2ec.jpg,london
61sfCcrDdGL,Is there a crown depicted on the case?,yes,6b/6b48d2ec.jpg,yes
61sfCcrDdGL,How many complete red double-decker buses are clearly visible?,two,6b/6b48d2ec.jpg,two
61sfCcrDdGL,What text is written vertically on the lampposts?,london,6b/6b48d2ec.jpg,hand
61sfCcrDdGL,Are there any animals shown in the pattern?,no,6b/6b48d2ec.jpg,no
61sfCcrDdGL,"Based on the provided list, is the case described as specifically waterproof?",no,6b/6b48d2ec.jpg,no
61sfCcrDdGL,Are the black heart shapes arranged in a repeating grid?,no,6b/6b48d2ec.jpg,yes
71G074RnDVL,What type of phone accessory is shown?,case,2a/2a65e36c.jpg,case
71G074RnDVL,What is the main color of the case?,black,2a/2a65e36c.jpg,black
71G074RnDVL,Is the case pictured a front or back cover?,back,2a/2a65e36c.jpg,back
71G074RnDVL,Does the listed items mention 'hard case'?,yes,2a/2a65e36c.jpg,yes
71G074RnDVL,What is the general theme of the text on the case?,family,2a/2a65e36c.jpg,wedding
71G074RnDVL,"From the text, what is the relationship of the person to 'Daddy'?",girl,2a/2a65e36c.jpg,dad
71G074RnDVL,"Based on the list, which specific phone brand is mentioned?",micromax,2a/2a65e36c.jpg,nokia
71G074RnDVL,How many distinct cutouts for camera/sensors are visible on the case?,two,2a/2a65e36c.jpg,two
71G074RnDVL,"According to the list, is this type of product described as '3D printed'?",yes,2a/2a65e36c.jpg,yes
71G074RnDVL,Is there a cutout visible below the camera likely for a fingerprint sensor?,yes,2a/2a65e36c.jpg,yes
71C5Jvs3ceL,What type of cover is shown?,cover,05/05b01a62.jpg,back
71C5Jvs3ceL,What material is mentioned for the case?,silicone,05/05b01a62.jpg,silicone
71C5Jvs3ceL,"What characteristic is described by ""Flexible Case""?",flexible,05/05b01a62.jpg,flexible
71C5Jvs3ceL,What is the listed brand name?,solimo,05/05b01a62.jpg,solimo
71C5Jvs3ceL,What style category does this belong to?,fashion,05/05b01a62.jpg,designer
71C5Jvs3ceL,What brand of phone is this case made for?,nokia,05/05b01a62.jpg,lenovo
71C5Jvs3ceL,What specific plastic material is listed?,tpu,05/05b01a62.jpg,silicone
71C5Jvs3ceL,What is a general term for these products?,cases,05/05b01a62.jpg,case
71C5Jvs3ceL,How is the design added to the cover?,printed,05/05b01a62.jpg,printed
71C5Jvs3ceL,What kind of case is it based on its design style?,designer,05/05b01a62.jpg,hard
81YbiS7ZTYL,What is the main object in the image?,case,56/565b4ab9.jpg,case
81YbiS7ZTYL,What color is prominent on the left side?,red,56/565b4ab9.jpg,red
81YbiS7ZTYL,Does the case have a camera cutout?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Is the pattern colorful?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Is 'mobile cover' listed in the text?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,"Based on the cutouts, could this case fit a phone with dual rear cameras?",yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Does the text suggest compatibility with both Lenovo and Samsung?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Does the surface appear to have texture?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Are there at least four different colors visible in the design?,yes,56/565b4ab9.jpg,yes
81YbiS7ZTYL,Is 'hard' mentioned in the list of items describing the case type?,yes,56/565b4ab9.jpg,yes
61Yn3VBePeL,What type of object is shown in the image?,case,a3/a39750b9.jpg,case
61Yn3VBePeL,What is the main function of this item?,protection,a3/a39750b9.jpg,cover
61Yn3VBePeL,What brand of phone is this case designed for?,iphone,a3/a39750b9.jpg,samsung
61Yn3VBePeL,What is the primary color of the case design?,black,a3/a39750b9.jpg,black
61Yn3VBePeL,Does the design include circular elements?,yes,a3/a39750b9.jpg,yes
61Yn3VBePeL,What kind of electronic device does the pattern resemble?,mixer,a3/a39750b9.jpg,controller
61Yn3VBePeL,How many large circular design elements are on the case?,two,a3/a39750b9.jpg,two
61Yn3VBePeL,What word is visible in the center of the bottom circular design?,house,a3/a39750b9.jpg,amazon
61Yn3VBePeL,What Amazon brand is associated with this item in the text?,solimo,a3/a39750b9.jpg,solimo
61Yn3VBePeL,How many distinct circular camera cutouts are there?,three,a3/a39750b9.jpg,two
41+ySrqKQOL,What type of furniture is shown?,sofa,dd/ddb3802d.jpg,sofa
41+ySrqKQOL,How many seat cushions are visible?,two,dd/ddb3802d.jpg,two
41+ySrqKQOL,How many back pillows are on the sofa?,two,dd/ddb3802d.jpg,two
41+ySrqKQOL,What general color is the sofa?,tan,dd/ddb3802d.jpg,beige
41+ySrqKQOL,Is this furniture typically placed in a living room?,yes,dd/ddb3802d.jpg,no
41+ySrqKQOL,Which specific furniture type listed is designed for two people?,loveseat,dd/ddb3802d.jpg,sofa
41+ySrqKQOL,What provided value could describe the appearance or material?,husk,dd/ddb3802d.jpg,soft
41+ySrqKQOL,Is a brand name included in the analysis items?,yes,dd/ddb3802d.jpg,yes
41+ySrqKQOL,Does the list indicate multiple potential room placements?,yes,dd/ddb3802d.jpg,yes
41+ySrqKQOL,What is the first word of the longest listed category name?,home,dd/ddb3802d.jpg,home
71U9c-fhR9L,What is the main color of the phone case?,pink,c1/c1926c54.jpg,pink
71U9c-fhR9L,What animal is depicted on the case?,bunny,c1/c1926c54.jpg,rabbit
71U9c-fhR9L,How many full bunny faces are visible?,seven,c1/c1926c54.jpg,two
71U9c-fhR9L,Is this item a type of clothing or phone accessory?,accessory,c1/c1926c54.jpg,phone
71U9c-fhR9L,Is the pattern made of dots or bunnies?,bunnies,c1/c1926c54.jpg,yes
71U9c-fhR9L,What shape is the camera opening on the case?,oval,c1/c1926c54.jpg,oval
71U9c-fhR9L,What is the color of the stars on the bunnies' cheeks?,yellow,c1/c1926c54.jpg,yellow
71U9c-fhR9L,"How many bunny heads, whole or partial, are visible?",thirteen,c1/c1926c54.jpg,eight
71U9c-fhR9L,What kind of product is this?,case,c1/c1926c54.jpg,case
71U9c-fhR9L,What is the primary color of the bunnies?,white,c1/c1926c54.jpg,white
61F+7m7EfAL,What object is shown in the image?,glass,61/6182eabe.jpg,glass
61F+7m7EfAL,What material is the glass made from?,glass,61/6182eabe.jpg,glass
61F+7m7EfAL,Does the glass have a stem?,yes,61/6182eabe.jpg,yes
61F+7m7EfAL,Is the glass empty or full?,empty,61/6182eabe.jpg,empty
61F+7m7EfAL,What shape is the base of the glass?,circular,61/6182eabe.jpg,round
61F+7m7EfAL,Is the top opening of the glass wider or narrower than the stem's widest point?,wider,61/6182eabe.jpg,higher
61F+7m7EfAL,Does the glass appear to be made of crystal or standard glass?,standard,61/6182eabe.jpg,glass
61F+7m7EfAL,Is there any liquid visible inside the glass?,no,61/6182eabe.jpg,no
61F+7m7EfAL,Is the stem thicker or thinner than the widest part of the bowl?,thinner,61/6182eabe.jpg,smaller
61F+7m7EfAL,Is the glass likely intended for drinking or for display?,drinking,61/6182eabe.jpg,tasting
61WXCo+QjgL,What is the primary object shown in the image?,case,3c/3cc7f461.jpg,case
61WXCo+QjgL,What brand of phone is this case designed for?,iphone,3c/3cc7f461.jpg,samsung
61WXCo+QjgL,What is the main theme of the design on the case?,sunset,3c/3cc7f461.jpg,sunset
61WXCo+QjgL,Are there birds visible in the design?,yes,3c/3cc7f461.jpg,yes
61WXCo+QjgL,Is there an opening for the logo on the case?,yes,3c/3cc7f461.jpg,yes
61WXCo+QjgL,How many camera cutouts are there on the top left?,two,3c/3cc7f461.jpg,two
61WXCo+QjgL,What color is the lowest portion of the landscape?,black,3c/3cc7f461.jpg,brown
61WXCo+QjgL,Is the sky depicted during sunrise or sunset?,sunset,3c/3cc7f461.jpg,sunset
61WXCo+QjgL,What type of animal is flying in the sky?,birds,3c/3cc7f461.jpg,birds
61WXCo+QjgL,Is the case shown from the front or the back?,back,3c/3cc7f461.jpg,back
91c1soby9iL,What fruit is pictured on the bag?,strawberry,ce/ce159382.jpg,strawberries
91c1soby9iL,What number is part of the brand name?,365,ce/ce159382.jpg,365
91c1soby9iL,Is the product certified organic?,yes,ce/ce159382.jpg,yes
91c1soby9iL,What color is the background of the bag?,white,ce/ce159382.jpg,beige
91c1soby9iL,Is the fruit displayed in a container?,yes,ce/ce159382.jpg,yes
91c1soby9iL,What three-letter acronym appears in the round seal?,usda,ce/ce159382.jpg,organic
91c1soby9iL,"What word follows ""Everyday"" in the brand name?",value,ce/ce159382.jpg,organic
91c1soby9iL,What word is printed in the top left corner?,best,ce/ce159382.jpg,organic
91c1soby9iL,What is the texture of the container holding the fruit?,woven,ce/ce159382.jpg,smooth
91c1soby9iL,"What word appears below ""Whole""?",strawberries,ce/ce159382.jpg,no
717QmuksqQL,What kind of phone accessory is this?,case,43/431ac0a5.jpg,case
717QmuksqQL,What is the dominant pattern on the case?,chevron,43/431ac0a5.jpg,chevron
717QmuksqQL,How many different colors are visible in the pattern?,two,43/431ac0a5.jpg,two
717QmuksqQL,"Is ""phone case"" listed as a description?",yes,43/431ac0a5.jpg,yes
717QmuksqQL,What is the first brand name listed?,solimo,43/431ac0a5.jpg,solimo
717QmuksqQL,Which specific phone manufacturer is repeatedly mentioned in the item list?,samsung,43/431ac0a5.jpg,samsung
717QmuksqQL,Are the patterned sections arranged horizontally or vertically on the case?,horizontal,43/431ac0a5.jpg,horizontally
717QmuksqQL,Does the item list include information about the case material?,no,43/431ac0a5.jpg,yes
